id,time,InfectionLevel11,dead1,infected1,naive1,patientFlowOver11,patientFlowOver21,patient_severe_critical1,vaccinated1
11886,247/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11887,247/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11888,247/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11889,247/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11890,247/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11891,247/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11892,247/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11893,247/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11894,247/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11895,247/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11896,247/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11897,247/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11898,247/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11899,247/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11900,247/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11901,247/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11902,247/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11903,247/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11904,248/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11905,248/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11906,248/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11907,248/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11908,248/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11909,248/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11910,248/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11911,248/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11912,248/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11913,248/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11914,248/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11915,248/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11916,248/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11917,248/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11918,248/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11919,248/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11920,248/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11921,248/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11922,248/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11923,248/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11924,248/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11925,248/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11926,248/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11927,248/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11928,248/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11929,248/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11930,248/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11931,248/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11932,248/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11933,248/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11934,248/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11935,248/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11936,248/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11937,248/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11938,248/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11939,248/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11940,248/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11941,248/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11942,248/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11943,248/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11944,248/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11945,248/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11946,248/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11947,248/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11948,248/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11949,248/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11950,248/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11951,248/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11952,249/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11953,249/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11954,249/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11955,249/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11956,249/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11957,249/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11958,249/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11959,249/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11960,249/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11961,249/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11962,249/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11963,249/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11964,249/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11965,249/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11966,249/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11967,249/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
11968,249/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11969,249/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11970,249/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11971,249/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11972,249/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11973,249/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11974,249/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11975,249/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11976,249/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11977,249/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11978,249/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11979,249/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11980,249/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11981,249/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11982,249/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11983,249/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11984,249/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11985,249/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11986,249/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11987,249/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11988,249/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11989,249/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11990,249/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11991,249/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11992,249/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11993,249/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11994,249/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11995,249/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11996,249/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11997,249/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11998,249/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
11999,249/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12000,250/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12001,250/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12002,250/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12003,250/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12004,250/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12005,250/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12006,250/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12007,250/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12008,250/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12009,250/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12010,250/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12011,250/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12012,250/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12013,250/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12014,250/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12015,250/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12016,250/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12017,250/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12018,250/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12019,250/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12020,250/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12021,250/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12022,250/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12023,250/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12024,250/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12025,250/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12026,250/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12027,250/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12028,250/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12029,250/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12030,250/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12031,250/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12032,250/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12033,250/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12034,250/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12035,250/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12036,250/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12037,250/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12038,250/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12039,250/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12040,250/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12041,250/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12042,250/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12043,250/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12044,250/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12045,250/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12046,250/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12047,250/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12048,251/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12049,251/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12050,251/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12051,251/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12052,251/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12053,251/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12054,251/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12055,251/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12056,251/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12057,251/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12058,251/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12059,251/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12060,251/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12061,251/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12062,251/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12063,251/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12064,251/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12065,251/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12066,251/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12067,251/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12068,251/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12069,251/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12070,251/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12071,251/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12072,251/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12073,251/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12074,251/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12075,251/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12076,251/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12077,251/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12078,251/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12079,251/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12080,251/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12081,251/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12082,251/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12083,251/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12084,251/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12085,251/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12086,251/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12087,251/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12088,251/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12089,251/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12090,251/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12091,251/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12092,251/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12093,251/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12094,251/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12095,251/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12096,252/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12097,252/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12098,252/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12099,252/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12100,252/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12101,252/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12102,252/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12103,252/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12104,252/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12105,252/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12106,252/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12107,252/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12108,252/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12109,252/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12110,252/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12111,252/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12112,252/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12113,252/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12114,252/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12115,252/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12116,252/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12117,252/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12118,252/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12119,252/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12120,252/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12121,252/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12122,252/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12123,252/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12124,252/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12125,252/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12126,252/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12127,252/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12128,252/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12129,252/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12130,252/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12131,252/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12132,252/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12133,252/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12134,252/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12135,252/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12136,252/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12137,252/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12138,252/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12139,252/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12140,252/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12141,252/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12142,252/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12143,252/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12144,253/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12145,253/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12146,253/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12147,253/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12148,253/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12149,253/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12150,253/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12151,253/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12152,253/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12153,253/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12154,253/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12155,253/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12156,253/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12157,253/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12158,253/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12159,253/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12160,253/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12161,253/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12162,253/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12163,253/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12164,253/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12165,253/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12166,253/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12167,253/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12168,253/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12169,253/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12170,253/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12171,253/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12172,253/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12173,253/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12174,253/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12175,253/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12176,253/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12177,253/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12178,253/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12179,253/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12180,253/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12181,253/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12182,253/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12183,253/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12184,253/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12185,253/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12186,253/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12187,253/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12188,253/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12189,253/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12190,253/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12191,253/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12192,254/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12193,254/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12194,254/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12195,254/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12196,254/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12197,254/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12198,254/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12199,254/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12200,254/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12201,254/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12202,254/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12203,254/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12204,254/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12205,254/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12206,254/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12207,254/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12208,254/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12209,254/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12210,254/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
12211,254/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,10000.0
